id1,id2,score,notes
FM_074262,TM_019537,0.951180556,comparators=7
FM_128468,TM_038503,0.951180556,comparators=7
FM_046726,TM_056062,0.951170635,comparators=7
FM_109616,TM_022827,0.951160714,comparators=7
FM_106266,TM_009955,0.951156566,comparators=7
FM_168216,TM_037194,0.951156566,comparators=7
FM_057278,TM_030253,0.951156566,comparators=7
FM_000328,TM_014110,0.951130952,comparators=7
FM_002985,TM_026424,0.951127451,comparators=7
FM_084225,TM_035238,0.951127451,comparators=7
FM_172585,TM_031670,0.951125541,comparators=7
FM_056763,TM_046688,0.951118326,comparators=7
FM_128289,TM_040484,0.951113984,comparators=7
FM_112887,TM_055638,0.951113984,comparators=7
FM_010158,TM_060033,0.951111111,comparators=7
FM_153250,TM_035102,0.951111111,comparators=7
FM_005410,TM_016543,0.951111111,comparators=7
FM_007252,TM_030099,0.951111111,comparators=7
FM_043269,TM_007810,0.951111111,comparators=7
FM_156397,TM_053364,0.951111111,comparators=7
FM_105753,TM_015665,0.951111111,comparators=7
FM_078093,TM_053271,0.951111111,comparators=7
FM_054579,TM_036685,0.951111111,comparators=7
FM_044111,TM_048244,0.951111111,comparators=7
FM_063401,TM_016548,0.951111111,comparators=7
FM_001419,TM_015458,0.951111111,comparators=7
FM_082581,TM_049474,0.951098901,comparators=7
FM_075986,TM_009322,0.951098485,comparators=7
FM_152191,TM_030078,0.951084656,comparators=7
FM_154675,TM_017695,0.951084656,comparators=7
FM_003654,TM_026758,0.951084373,comparators=7
FM_153096,TM_042272,0.951075337,comparators=7
FM_074624,TM_004058,0.951073718,comparators=7
FM_173912,TM_067661,0.951073232,comparators=7
FM_156994,TM_014455,0.951069678,comparators=7
FM_108242,TM_037179,0.951062092,comparators=7
FM_128401,TM_002440,0.951055556,comparators=7
FM_152240,TM_012604,0.951041667,comparators=7
FM_113265,TM_067822,0.951041667,comparators=7
FM_168972,TM_019220,0.951023746,comparators=7
FM_152432,TM_036892,0.951022409,comparators=7
FM_151744,TM_041771,0.951009615,comparators=7
FM_058266,TM_017349,0.951004274,comparators=7
FM_152518,TM_022615,0.950992063,comparators=7
FM_117376,TM_053539,0.950992063,comparators=7
FM_108756,TM_040510,0.950985798,comparators=7
FM_169000,TM_040725,0.950984848,comparators=7
FM_105402,TM_037933,0.950972222,comparators=7
FM_173053,TM_018102,0.950972222,comparators=7
FM_048149,TM_045255,0.950962963,comparators=7
FM_073605,TM_014396,0.950952381,comparators=7
FM_043898,TM_007320,0.950949495,comparators=7
FM_047961,TM_052064,0.950949495,comparators=7
FM_042622,TM_001253,0.950949495,comparators=7
FM_153617,TM_020820,0.95094697,comparators=7
FM_056734,TM_049941,0.95093254,comparators=7
FM_155722,TM_055243,0.950925926,comparators=7
FM_171815,TM_041093,0.950924762,comparators=7
FM_044576,TM_044935,0.950923203,comparators=7
FM_043694,TM_018454,0.950921053,comparators=7
FM_048542,TM_048468,0.950921053,comparators=7
FM_089345,TM_063911,0.950912698,comparators=7
FM_063940,TM_028225,0.950906433,comparators=7
FM_044537,TM_047604,0.950902778,comparators=7
FM_106740,TM_025145,0.950902778,comparators=7
FM_080503,TM_062557,0.950897436,comparators=7
FM_052536,TM_022804,0.950896465,comparators=7
FM_091966,TM_032623,0.950896164,comparators=7
FM_042608,TM_015349,0.950892857,comparators=7
FM_073611,TM_001041,0.950890152,comparators=7
FM_075819,TM_035260,0.950887446,comparators=7
FM_060470,TM_040974,0.950875421,comparators=7
FM_155766,TM_008927,0.950873016,comparators=7
FM_000115,TM_005690,0.950864899,comparators=7
FM_003465,TM_019699,0.950859674,comparators=7
FM_075111,TM_016282,0.950857843,comparators=7
FM_131268,TM_053494,0.950855478,comparators=7
FM_074597,TM_014743,0.95085205,comparators=7
FM_044850,TM_002553,0.950844854,comparators=7
FM_052126,TM_011966,0.950844854,comparators=7
FM_046513,TM_044951,0.950838638,comparators=7
FM_042478,TM_011026,0.950837607,comparators=7
FM_108450,TM_026983,0.950836941,comparators=7
FM_152203,TM_009489,0.950833333,comparators=7
FM_046267,TM_028003,0.950833333,comparators=7
FM_174621,TM_043275,0.950833333,comparators=7
FM_153062,TM_018705,0.950817984,comparators=7
FM_043954,TM_064633,0.950803571,comparators=7
FM_152656,TM_022253,0.950803571,comparators=7
FM_046047,TM_028572,0.950802988,comparators=7
FM_061038,TM_038301,0.950802808,comparators=7
FM_114006,TM_016130,0.950797203,comparators=7
FM_042385,TM_016175,0.950793972,comparators=7
FM_110708,TM_016861,0.950787546,comparators=7
FM_180015,TM_064808,0.950787037,comparators=7
FM_043265,TM_033869,0.950786713,comparators=7
FM_042623,TM_011742,0.950777778,comparators=7
FM_074618,TM_036041,0.950777778,comparators=7
FM_170946,TM_023171,0.950777778,comparators=7
FM_174772,TM_020175,0.950777778,comparators=7
FM_106533,TM_056343,0.950777778,comparators=7
FM_168870,TM_036774,0.950777778,comparators=7
FM_074788,TM_021644,0.950761905,comparators=7
FM_152775,TM_034191,0.950753968,comparators=7
FM_154149,TM_019739,0.950753968,comparators=7
FM_154255,TM_042870,0.950750661,comparators=7
FM_043175,TM_053628,0.950747863,comparators=7
FM_153946,TM_040772,0.950741579,comparators=7
FM_042364,TM_025919,0.950741579,comparators=7
FM_059468,TM_029915,0.950730994,comparators=7
FM_152850,TM_012267,0.95072479,comparators=7
FM_184215,TM_067593,0.950724206,comparators=7
FM_056773,TM_013297,0.950722912,comparators=7
FM_167993,TM_022998,0.950721248,comparators=7
FM_046554,TM_049753,0.950712719,comparators=7
FM_046233,TM_057546,0.950694444,comparators=7
FM_169880,TM_020249,0.950694444,comparators=7
FM_049328,TM_054770,0.950691721,comparators=7
FM_046132,TM_032327,0.950688034,comparators=7
FM_043181,TM_009662,0.950687646,comparators=7
FM_044643,TM_041655,0.950679487,comparators=7
FM_000885,TM_005574,0.950673401,comparators=7
FM_151820,TM_027174,0.950664488,comparators=7
FM_157303,TM_058474,0.95066425,comparators=7
FM_105868,TM_049832,0.950662393,comparators=7
FM_056355,TM_040956,0.950653165,comparators=7
FM_048478,TM_053155,0.95064951,comparators=7
FM_106311,TM_025007,0.950648148,comparators=7
FM_105365,TM_005702,0.950628655,comparators=7
FM_168485,TM_039050,0.950619359,comparators=7
FM_075882,TM_047579,0.950611111,comparators=7
FM_000669,TM_008880,0.950607546,comparators=7
FM_002705,TM_060712,0.950595238,comparators=7
FM_105812,TM_025217,0.950595238,comparators=7
FM_044811,TM_042826,0.950595238,comparators=7
FM_050364,TM_038778,0.950594406,comparators=7
FM_106359,TM_016235,0.950577201,comparators=7
FM_155596,TM_035753,0.950575397,comparators=7
FM_080008,TM_049439,0.950573371,comparators=7
FM_175975,TM_019919,0.950573257,comparators=7
FM_154847,TM_055570,0.950565476,comparators=7
FM_168605,TM_029758,0.950555556,comparators=7
FM_109085,TM_052711,0.950555556,comparators=7
FM_077620,TM_024373,0.950555556,comparators=7
FM_174279,TM_046900,0.950537241,comparators=7
FM_056270,TM_030006,0.950529101,comparators=7
FM_045438,TM_026464,0.950515873,comparators=7
FM_042664,TM_028138,0.950512821,comparators=7
FM_009207,TM_069017,0.950505536,comparators=7
FM_044096,TM_012869,0.950505051,comparators=7
FM_172812,TM_050382,0.9505,comparators=7
FM_046986,TM_040577,0.950497558,comparators=7
FM_128265,TM_009075,0.950496032,comparators=7
FM_081572,TM_032975,0.950496032,comparators=7
FM_049466,TM_040433,0.950489766,comparators=7
FM_110617,TM_067748,0.950489177,comparators=7
FM_179604,TM_057774,0.950489177,comparators=7
FM_077004,TM_039234,0.950486111,comparators=7
FM_049646,TM_006913,0.950486111,comparators=7
FM_170104,TM_024819,0.950484007,comparators=7
FM_044656,TM_035937,0.950479798,comparators=7
FM_152331,TM_025597,0.950460526,comparators=7
FM_085978,TM_035242,0.95045809,comparators=7
FM_172370,TM_050638,0.950445633,comparators=7
FM_076790,TM_019058,0.950439815,comparators=7
FM_075717,TM_059875,0.950439625,comparators=7
FM_051003,TM_044703,0.950437908,comparators=7
FM_173014,TM_054414,0.950426263,comparators=7
FM_086444,TM_023416,0.950422222,comparators=7
FM_049286,TM_038749,0.950411255,comparators=7
FM_051494,TM_013885,0.950409357,comparators=7
FM_042819,TM_014376,0.950399024,comparators=7
FM_043347,TM_045396,0.950396825,comparators=7
FM_075477,TM_043213,0.950384921,comparators=7
FM_045412,TM_056609,0.950382928,comparators=7
FM_174642,TM_036702,0.950380952,comparators=7
FM_079893,TM_050128,0.95037037,comparators=7
FM_176033,TM_011178,0.950369281,comparators=7
FM_047539,TM_044276,0.950326618,comparators=7
FM_002683,TM_021142,0.95031746,comparators=7
FM_155753,TM_053161,0.95029735,comparators=7
FM_172640,TM_025516,0.950293515,comparators=7
FM_042584,TM_037265,0.950291005,comparators=7
FM_109340,TM_011393,0.95028099,comparators=7
FM_043127,TM_034306,0.950277778,comparators=7
FM_042565,TM_011526,0.950277778,comparators=7
FM_175885,TM_043664,0.950277778,comparators=7
FM_058896,TM_055506,0.950272727,comparators=7
FM_001340,TM_009331,0.950272436,comparators=7
FM_134101,TM_034316,0.95026455,comparators=7
FM_090372,TM_047615,0.950258445,comparators=7
FM_048551,TM_040306,0.950258285,comparators=7
FM_107198,TM_029224,0.950257576,comparators=7
FM_153851,TM_016769,0.950244843,comparators=7
FM_076377,TM_030580,0.950238095,comparators=7
FM_046534,TM_024801,0.950238095,comparators=7
FM_129867,TM_019151,0.950231481,comparators=7
FM_047571,TM_040729,0.950231481,comparators=7
FM_044551,TM_034256,0.950231092,comparators=7
FM_043967,TM_024270,0.950228758,comparators=7
FM_157288,TM_014201,0.950228758,comparators=7
FM_042676,TM_057352,0.950217865,comparators=7
FM_105649,TM_047104,0.950208333,comparators=7
FM_152387,TM_010204,0.950208333,comparators=7
FM_168781,TM_058154,0.95020202,comparators=7
FM_154207,TM_031515,0.950195971,comparators=7
FM_073898,TM_017979,0.950190476,comparators=7
FM_048694,TM_053602,0.95018759,comparators=7
FM_053037,TM_064892,0.95018759,comparators=7
FM_047511,TM_058401,0.950185185,comparators=7
FM_061749,TM_040560,0.95018254,comparators=7
FM_060230,TM_040928,0.95016835,comparators=7
FM_053156,TM_038180,0.950165598,comparators=7
FM_001836,TM_038879,0.950165598,comparators=7
FM_046318,TM_045289,0.950163399,comparators=7
FM_108957,TM_006919,0.95015873,comparators=7
FM_044881,TM_055497,0.950146465,comparators=7
FM_064145,TM_002319,0.950138889,comparators=7
FM_045880,TM_006566,0.950138889,comparators=7
FM_107123,TM_015133,0.950136752,comparators=7
FM_003605,TM_029652,0.950136364,comparators=7
FM_009379,TM_066886,0.950126916,comparators=7
FM_089157,TM_059604,0.950115741,comparators=7
FM_134057,TM_027551,0.950103785,comparators=7
FM_050428,TM_014947,0.950103668,comparators=7
FM_054205,TM_040105,0.950103668,comparators=7
FM_170668,TM_030982,0.950101981,comparators=7
FM_173094,TM_058881,0.95010101,comparators=7
FM_152436,TM_019969,0.950100678,comparators=7
FM_168507,TM_000235,0.950095238,comparators=7
FM_080005,TM_063880,0.950092593,comparators=7
FM_168594,TM_012863,0.950084175,comparators=7
FM_076100,TM_036932,0.950079365,comparators=7
FM_083612,TM_019138,0.950058761,comparators=7
FM_076198,TM_005964,0.950039683,comparators=7
FM_100411,TM_063750,0.950037037,comparators=7
FM_052420,TM_069344,0.950015083,comparators=7
FM_105468,TM_003937,0.95,comparators=7
FM_172478,TM_034988,0.95,comparators=7
FM_042656,TM_019153,0.95,comparators=7
FM_106232,TM_054033,0.95,comparators=7
FM_153448,TM_016140,0.95,comparators=7
FM_089927,TM_036364,0.95,comparators=7
FM_001272,TM_024310,0.95,comparators=7
FM_108569,TM_020912,0.95,comparators=7
FM_129622,TM_019231,0.949986111,comparators=7
FM_076935,TM_018045,0.949980159,comparators=7
FM_047680,TM_010259,0.94995872,comparators=7
FM_155587,TM_042285,0.949957265,comparators=7
FM_001960,TM_025459,0.949949495,comparators=7
FM_077375,TM_046972,0.94994824,comparators=7
FM_043442,TM_026117,0.949945055,comparators=7
FM_106421,TM_055851,0.949944444,comparators=7
FM_152581,TM_003100,0.949940476,comparators=7
FM_046142,TM_041874,0.949930556,comparators=7
FM_045815,TM_016338,0.949920635,comparators=7
FM_082977,TM_042208,0.949904762,comparators=7
FM_046673,TM_003726,0.949900794,comparators=7
FM_043702,TM_049035,0.949899267,comparators=7
FM_049427,TM_041073,0.949879565,comparators=7
FM_177521,TM_065227,0.94987037,comparators=7
FM_128264,TM_005193,0.949867611,comparators=7
FM_044009,TM_029835,0.949862027,comparators=7
FM_001203,TM_045440,0.949858871,comparators=7
FM_105611,TM_065279,0.949848485,comparators=7
FM_026743,TM_055366,0.949831502,comparators=7
FM_171269,TM_042135,0.949831349,comparators=7
FM_042830,TM_008565,0.949831349,comparators=7
FM_084991,TM_047746,0.94982906,comparators=7
FM_076631,TM_054835,0.949823232,comparators=7
FM_042628,TM_036998,0.949801587,comparators=7
FM_107917,TM_066981,0.949801587,comparators=7
FM_131677,TM_018166,0.949795322,comparators=7
FM_162421,TM_023553,0.949761972,comparators=7
FM_079817,TM_049572,0.949754902,comparators=7
FM_168298,TM_020701,0.94974537,comparators=7
FM_079060,TM_036386,0.949738562,comparators=7
FM_173883,TM_058466,0.949736842,comparators=7
FM_174171,TM_023319,0.949733045,comparators=7
FM_173965,TM_038605,0.949727273,comparators=7
FM_152568,TM_044323,0.949722222,comparators=7
FM_113024,TM_019485,0.949712981,comparators=7
FM_154778,TM_042791,0.949712302,comparators=7
FM_131345,TM_039453,0.949686147,comparators=7
FM_061728,TM_042462,0.94968254,comparators=7
FM_110221,TM_066179,0.94968254,comparators=7
FM_173910,TM_025745,0.949669312,comparators=7
FM_174719,TM_039155,0.949652778,comparators=7
FM_063936,TM_017126,0.949641026,comparators=7
FM_175537,TM_062879,0.94962963,comparators=7
FM_151798,TM_018668,0.94962963,comparators=7
FM_152328,TM_036680,0.949623491,comparators=7
FM_042469,TM_022252,0.949621478,comparators=7
FM_077184,TM_027670,0.949607843,comparators=7
FM_077308,TM_067202,0.949603175,comparators=7
FM_175805,TM_009964,0.949583333,comparators=7
FM_171704,TM_053012,0.949583333,comparators=7
FM_044418,TM_033174,0.949583333,comparators=7
FM_000359,TM_025010,0.949582559,comparators=7
FM_111987,TM_014688,0.949568602,comparators=7
FM_046637,TM_037203,0.949563492,comparators=7
FM_074741,TM_015262,0.949560185,comparators=7
FM_043709,TM_043491,0.949556777,comparators=7
FM_077526,TM_002649,0.949537037,comparators=7
FM_074286,TM_037062,0.94952381,comparators=7
FM_047831,TM_030003,0.949494949,comparators=7
FM_053907,TM_022660,0.949494949,comparators=7
FM_050689,TM_040159,0.949477124,comparators=7
FM_043409,TM_041212,0.949469697,comparators=7
FM_048034,TM_018545,0.949464286,comparators=7
FM_169694,TM_068759,0.949458874,comparators=7
FM_151842,TM_034192,0.949453976,comparators=7
FM_130808,TM_028696,0.949444444,comparators=7
FM_171271,TM_028522,0.949444444,comparators=7
FM_172727,TM_058530,0.949444444,comparators=7
FM_170986,TM_031543,0.949444444,comparators=7
FM_000155,TM_026254,0.949444444,comparators=7
FM_044704,TM_056760,0.9494266,comparators=7
FM_175990,TM_028884,0.949407407,comparators=7
FM_170929,TM_029083,0.94940349,comparators=7
FM_130235,TM_011307,0.949333333,comparators=7
FM_168554,TM_020787,0.949323063,comparators=7
FM_074405,TM_018001,0.949309942,comparators=7
FM_137630,TM_018869,0.949285714,comparators=7
FM_075468,TM_024460,0.949273504,comparators=7
FM_042450,TM_027085,0.94926511,comparators=7
FM_076082,TM_042763,0.949260621,comparators=7
FM_004679,TM_021896,0.94921627,comparators=7
FM_109111,TM_030031,0.949212344,comparators=7
FM_042585,TM_007926,0.949209402,comparators=7
FM_172469,TM_060551,0.949206349,comparators=7
FM_172847,TM_003533,0.949206349,comparators=7
FM_043829,TM_012180,0.949206349,comparators=7
FM_168406,TM_030358,0.949205366,comparators=7
FM_048979,TM_032394,0.94920078,comparators=7
FM_173066,TM_034154,0.949199826,comparators=7
FM_153539,TM_009275,0.949166667,comparators=7
FM_048013,TM_060611,0.949166667,comparators=7
FM_047410,TM_003178,0.949166667,comparators=7
FM_168064,TM_054461,0.949166667,comparators=7
FM_174215,TM_043289,0.949166667,comparators=7
FM_073575,TM_012942,0.949166667,comparators=7
FM_174410,TM_041152,0.949166667,comparators=7
FM_006091,TM_026504,0.949134969,comparators=7
FM_152171,TM_045171,0.949129274,comparators=7
FM_175606,TM_062305,0.949123932,comparators=7
FM_180085,TM_024061,0.949111111,comparators=7
FM_168393,TM_055233,0.949099491,comparators=7
FM_058549,TM_030861,0.949097222,comparators=7
FM_168573,TM_014435,0.94909188,comparators=7
FM_078388,TM_010750,0.949083333,comparators=7
FM_177155,TM_044406,0.949068627,comparators=7
FM_172257,TM_043294,0.949057239,comparators=7
FM_043605,TM_024101,0.949055556,comparators=7
FM_042958,TM_047725,0.94905303,comparators=7
FM_156368,TM_058610,0.949047752,comparators=7
FM_043340,TM_018581,0.949021164,comparators=7
FM_059430,TM_014421,0.949002849,comparators=7
FM_045966,TM_041351,0.949,comparators=7
FM_002144,TM_051074,0.948989147,comparators=7
FM_077795,TM_040612,0.948970474,comparators=7
FM_000337,TM_007029,0.948968855,comparators=7
FM_045710,TM_024277,0.948940879,comparators=7
FM_051667,TM_029868,0.948940217,comparators=7
FM_073585,TM_010532,0.948939394,comparators=7
FM_109171,TM_025515,0.948928571,comparators=7
FM_152733,TM_034552,0.948921569,comparators=7
FM_046765,TM_034170,0.948920635,comparators=7
FM_004078,TM_030701,0.948911483,comparators=7
FM_153826,TM_004654,0.948905229,comparators=7
FM_168822,TM_010790,0.948888889,comparators=7
FM_170908,TM_041789,0.948888889,comparators=7
FM_172299,TM_048676,0.94887037,comparators=7
FM_087744,TM_066055,0.948832412,comparators=7
FM_179042,TM_049473,0.948809524,comparators=7
FM_047920,TM_067725,0.948809524,comparators=7
FM_152491,TM_035056,0.948804113,comparators=7
FM_169821,TM_029853,0.948803419,comparators=7
FM_173004,TM_046578,0.948799603,comparators=7
FM_152397,TM_062382,0.948785714,comparators=7
FM_042433,TM_035823,0.948778999,comparators=7
FM_170575,TM_045617,0.94875,comparators=7
FM_078448,TM_013262,0.948739316,comparators=7
FM_132511,TM_026904,0.948727718,comparators=7
FM_128345,TM_006519,0.948722222,comparators=7
FM_046181,TM_046904,0.948706349,comparators=7
FM_077042,TM_043200,0.948690476,comparators=7
FM_107317,TM_010755,0.948688811,comparators=7
FM_004245,TM_037263,0.948687675,comparators=7
FM_046069,TM_054942,0.948674812,comparators=7
FM_088300,TM_039998,0.948650794,comparators=7
FM_169034,TM_065217,0.948650794,comparators=7
FM_007804,TM_067683,0.948633287,comparators=7
FM_178925,TM_064597,0.948627451,comparators=7
FM_172136,TM_044832,0.948600668,comparators=7
FM_132872,TM_050316,0.948597222,comparators=7
FM_106479,TM_020630,0.948589744,comparators=7
FM_108084,TM_039781,0.948588217,comparators=7
FM_061824,TM_031415,0.948571429,comparators=7
FM_173807,TM_023248,0.948563512,comparators=7
FM_043208,TM_058465,0.948531746,comparators=7
FM_043875,TM_032167,0.94852381,comparators=7
FM_042500,TM_030313,0.948512949,comparators=7
FM_168043,TM_067080,0.948512949,comparators=7
FM_076402,TM_009394,0.948511905,comparators=7
FM_106231,TM_036534,0.948452381,comparators=7
FM_176320,TM_058004,0.948450855,comparators=7
FM_073744,TM_046397,0.94844246,comparators=7
FM_172336,TM_053824,0.948434343,comparators=7
FM_049323,TM_033499,0.948429487,comparators=7
FM_115947,TM_061064,0.948412698,comparators=7
FM_106774,TM_059558,0.948412698,comparators=7
FM_154723,TM_058089,0.948412698,comparators=7
FM_003065,TM_028194,0.94839372,comparators=7
FM_169187,TM_030430,0.948383838,comparators=7
FM_172929,TM_067546,0.948369408,comparators=7
FM_178215,TM_054397,0.948348416,comparators=7
FM_168341,TM_026641,0.948333333,comparators=7
FM_074242,TM_031238,0.948333333,comparators=7
FM_082566,TM_039503,0.948333333,comparators=7
FM_152858,TM_010391,0.948333333,comparators=7
FM_055136,TM_065630,0.948333333,comparators=7
FM_151907,TM_025317,0.948333333,comparators=7
FM_001165,TM_033928,0.948333333,comparators=7
FM_103774,TM_003164,0.948333333,comparators=7
FM_170956,TM_039896,0.948320106,comparators=7
FM_044507,TM_022022,0.948315873,comparators=7
FM_042686,TM_036278,0.948310185,comparators=7
FM_004341,TM_026102,0.948297258,comparators=7
FM_186146,TM_050447,0.948282828,comparators=7
FM_132939,TM_037480,0.948275613,comparators=7
FM_155550,TM_025313,0.948275362,comparators=7
FM_047005,TM_027208,0.948260234,comparators=7
FM_169699,TM_050541,0.948253968,comparators=7
FM_172280,TM_049642,0.948253968,comparators=7
FM_151790,TM_026840,0.948230994,comparators=7
FM_151801,TM_020618,0.948230994,comparators=7
FM_075926,TM_022812,0.94821644,comparators=7
FM_044035,TM_039069,0.948214286,comparators=7
FM_042627,TM_025393,0.948206628,comparators=7
FM_105534,TM_009314,0.948185185,comparators=7
FM_178352,TM_062914,0.948181818,comparators=7
FM_045758,TM_036439,0.948179272,comparators=7
FM_051711,TM_011749,0.948172906,comparators=7
FM_045527,TM_037384,0.948166667,comparators=7
FM_026731,TM_035203,0.948149351,comparators=7
FM_171670,TM_027381,0.948131313,comparators=7
FM_170387,TM_012720,0.948131313,comparators=7
FM_175717,TM_068344,0.948101343,comparators=7
FM_043673,TM_006151,0.948095238,comparators=7
FM_048904,TM_003629,0.948088235,comparators=7
FM_042949,TM_037414,0.948085997,comparators=7
FM_086303,TM_039254,0.948074074,comparators=7
FM_131164,TM_014928,0.948059163,comparators=7
FM_175005,TM_023930,0.948055556,comparators=7
FM_171604,TM_026427,0.948055556,comparators=7
FM_174565,TM_058045,0.947982295,comparators=7
FM_010236,TM_023632,0.947960859,comparators=7
FM_128418,TM_020971,0.947916667,comparators=7
FM_171888,TM_013290,0.947896825,comparators=7
FM_112195,TM_024212,0.947882673,comparators=7
FM_109911,TM_018272,0.947875,comparators=7
FM_186735,TM_066197,0.947857143,comparators=7
FM_000890,TM_053743,0.947854701,comparators=7
FM_105697,TM_041813,0.947847222,comparators=7
FM_049108,TM_037132,0.947837302,comparators=7
FM_005129,TM_030878,0.947836883,comparators=7
FM_042604,TM_034657,0.947835979,comparators=7
FM_106355,TM_013273,0.94781746,comparators=7
FM_172890,TM_048665,0.947800609,comparators=7
FM_075175,TM_029882,0.947797619,comparators=7
FM_016202,TM_063025,0.947797619,comparators=7
FM_023026,TM_000019,0.947796053,comparators=7
FM_154067,TM_053663,0.947792208,comparators=7
FM_170162,TM_021984,0.947791005,comparators=7
FM_089223,TM_032115,0.947786325,comparators=7
FM_105587,TM_028612,0.94777972,comparators=7
FM_074447,TM_036480,0.947777778,comparators=7
FM_014028,TM_065414,0.947777778,comparators=7
FM_076146,TM_049836,0.947777778,comparators=7
FM_077946,TM_012178,0.94777668,comparators=7
FM_043657,TM_060837,0.947770563,comparators=7
FM_151902,TM_031071,0.947763158,comparators=7
FM_003085,TM_010096,0.947761905,comparators=7
FM_168730,TM_017826,0.94775104,comparators=7
FM_110758,TM_036775,0.947735043,comparators=7
FM_152303,TM_020414,0.947708333,comparators=7
FM_043268,TM_018221,0.947708333,comparators=7
FM_168184,TM_056519,0.947698413,comparators=7
FM_168768,TM_010628,0.947698413,comparators=7
FM_075670,TM_015074,0.947678571,comparators=7
FM_106451,TM_045268,0.947655123,comparators=7
FM_172387,TM_005761,0.947612943,comparators=7
FM_005280,TM_043447,0.947608985,comparators=7
FM_044121,TM_000942,0.947608035,comparators=7
FM_170595,TM_039020,0.947592593,comparators=7
FM_049450,TM_062326,0.947581699,comparators=7
FM_123173,TM_041445,0.947581585,comparators=7
FM_106406,TM_020169,0.94757696,comparators=7
FM_043975,TM_048571,0.947564103,comparators=7
FM_106005,TM_015602,0.94754902,comparators=7
FM_044325,TM_017658,0.947542088,comparators=7
FM_106717,TM_039381,0.947519841,comparators=7
FM_176392,TM_032689,0.9475,comparators=7
FM_043647,TM_049287,0.9475,comparators=7
FM_045012,TM_035648,0.947472527,comparators=7
FM_151972,TM_046080,0.947470238,comparators=7
FM_050670,TM_056360,0.947464115,comparators=7
FM_156221,TM_020836,0.94745098,comparators=7
FM_178298,TM_065775,0.947433862,comparators=7
FM_172523,TM_067102,0.947433862,comparators=7
FM_128998,TM_065933,0.947433862,comparators=7
FM_105369,TM_023816,0.947433862,comparators=7
FM_043244,TM_059570,0.947428571,comparators=7
FM_169564,TM_009978,0.947424242,comparators=7
FM_173955,TM_050170,0.947424242,comparators=7
FM_051832,TM_051569,0.947420635,comparators=7
FM_107902,TM_013760,0.947420635,comparators=7
FM_001972,TM_038022,0.94739677,comparators=7
FM_003075,TM_019095,0.947380952,comparators=7
FM_170867,TM_050634,0.947373737,comparators=7
FM_105840,TM_005067,0.947371032,comparators=7
FM_180794,TM_028546,0.947367424,comparators=7
FM_152100,TM_007871,0.947366667,comparators=7
FM_175461,TM_049298,0.947361111,comparators=7
FM_002839,TM_063028,0.947344877,comparators=7
FM_180205,TM_000064,0.947339744,comparators=7
FM_059233,TM_035851,0.947336182,comparators=7
FM_045219,TM_026255,0.947333333,comparators=7
FM_169058,TM_059213,0.94732906,comparators=7
FM_128258,TM_001405,0.947327122,comparators=7
FM_154814,TM_033226,0.947323232,comparators=7
FM_051837,TM_062130,0.947314815,comparators=7
FM_009495,TM_046467,0.947305195,comparators=7
FM_105927,TM_024926,0.947301587,comparators=7
FM_107573,TM_031365,0.947261905,comparators=7
FM_046815,TM_029864,0.94725,comparators=7
FM_128335,TM_010105,0.947243867,comparators=7
FM_170090,TM_060516,0.947243867,comparators=7
FM_047174,TM_049025,0.947240741,comparators=7
FM_081538,TM_040978,0.9472343,comparators=7
FM_081149,TM_008464,0.947226107,comparators=7
FM_172760,TM_029250,0.947222222,comparators=7
FM_152034,TM_005264,0.947222222,comparators=7
FM_087942,TM_068557,0.947222222,comparators=7
FM_172020,TM_057502,0.947222222,comparators=7
FM_175270,TM_050952,0.947222222,comparators=7
FM_047066,TM_064322,0.947222222,comparators=7
FM_169545,TM_039830,0.947206349,comparators=7
FM_091585,TM_052299,0.947206349,comparators=7
FM_169048,TM_045730,0.947206349,comparators=7
FM_002385,TM_051263,0.947202381,comparators=7
FM_151937,TM_015958,0.947202381,comparators=7
FM_043224,TM_027196,0.947174919,comparators=7
FM_073802,TM_049676,0.947167012,comparators=7
FM_109365,TM_013359,0.947162698,comparators=7
FM_078552,TM_018053,0.947152778,comparators=7
FM_168831,TM_045747,0.947142857,comparators=7
FM_169640,TM_013811,0.94710928,comparators=7
FM_179516,TM_054413,0.947105263,comparators=7
FM_074695,TM_029831,0.947087542,comparators=7
FM_105595,TM_030448,0.947086941,comparators=7
FM_106721,TM_013966,0.947086941,comparators=7
FM_154868,TM_038831,0.947083333,comparators=7
FM_044175,TM_015869,0.947079125,comparators=7
FM_044316,TM_008025,0.947073906,comparators=7
FM_170327,TM_044522,0.947069444,comparators=7
FM_129469,TM_019683,0.947053571,comparators=7
FM_152441,TM_034790,0.947053571,comparators=7
FM_103934,TM_061836,0.947047945,comparators=7
FM_168071,TM_069168,0.947037037,comparators=7
FM_054730,TM_034685,0.947037037,comparators=7
FM_055968,TM_038074,0.947017544,comparators=7
FM_091114,TM_048211,0.947008547,comparators=7
FM_107919,TM_013538,0.947001152,comparators=7
FM_073715,TM_032923,0.946993464,comparators=7
FM_152890,TM_020074,0.946992674,comparators=7
FM_146573,TM_066127,0.946973572,comparators=7
FM_050000,TM_048956,0.946966089,comparators=7
FM_043333,TM_024847,0.946944444,comparators=7
FM_044377,TM_037531,0.946941176,comparators=7
FM_076677,TM_012907,0.946916667,comparators=7
FM_001622,TM_004148,0.946914683,comparators=7
